Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Education,M4T,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,50.0
Education,M4T,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,180.0
Education,M4T,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,240.0
Education,M4T,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,495.0
Education,M4T,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,610.0
Education,M4T,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,65.0
Education,M4T,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,270.0
Education,M4T,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,110.0
Education,M4T,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,180.0
Education,M4T,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,150.0
Education,M4T,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,10.0
Education,M4T,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,3115.0
Education,M4T,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,295.0
Education,M4T,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,195.0
Education,M4T,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,655.0
Education,M4T,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,665.0
Education,M4T,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,640.0
Education,M4T,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,55.0
Education,M4T,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,70.0
Education,M4T,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,25.0
Education,M4T,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,430.0
Education,M4T,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,75.0
Education,M4T,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,10.0
Education,M4V,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,1660.0
Education,M4V,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,470.0
Education,M4V,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,1030.0
Education,M4V,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,165.0
Education,M4V,Total population 15 years and over,Total population 15 years and over,,,,,,14015.0
Education,M4V,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,240.0
Education,M4V,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,1530.0
Education,M4V,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,1415.0
Education,M4V,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,160.0
Education,M4V,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,570.0
Education,M4V,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,1585.0
Education,M4V,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,2020.0
Education,M4V,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,1290.0
Education,M4V,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,735.0
Education,M4V,  University - With degree,Total population 15 years and over,  University - With degree,,,,,6500.0
Education,M4V,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,4130.0
Education,M4V,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,145.0
Education,M4V,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,215.0
Education,M4V,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,520.0
Education,M4V,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,1045.0
Education,M4V,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,905.0
Education,M4V,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,90.0
Education,M4V,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,340.0
Education,M4V,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,285.0
Education,M4V,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,305.0
Education,M4V,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,270.0
Education,M4V,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,10.0
Education,M4V,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,4850.0
Education,M4V,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,485.0
Education,M4V,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,445.0
Education,M4V,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,955.0
Education,M4V,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,870.0
Education,M4V,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,1005.0
Education,M4V,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,170.0
Education,M4V,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,80.0
Education,M4V,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,80.0
Education,M4V,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,640.0
Education,M4V,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,90.0
Education,M4V,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,25.0
Education,M4W,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,1215.0
Education,M4W,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,265.0
Education,M4W,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,920.0
Education,M4W,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,30.0
Education,M4W,Total population 15 years and over,Total population 15 years and over,,,,,,8920.0
Education,M4W,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,140.0
Education,M4W,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,990.0
Education,M4W,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,930.0
Education,M4W,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,100.0
Education,M4W,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,425.0
Education,M4W,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,685.0
Education,M4W,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,1255.0
Education,M4W,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,845.0
Education,M4W,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,405.0
Education,M4W,  University - With degree,Total population 15 years and over,  University - With degree,,,,,4395.0
Education,M4W,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,2755.0
Education,M4W,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,60.0
Education,M4W,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,170.0
Education,M4W,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,380.0
Education,M4W,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,670.0
Education,M4W,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,560.0
Education,M4W,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,90.0
Education,M4W,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,305.0
Education,M4W,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,110.0
Education,M4W,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,235.0
Education,M4W,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,180.0
Education,M4W,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M4W,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,2835.0
Education,M4W,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,275.0
Education,M4W,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,270.0
Education,M4W,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,775.0
Education,M4W,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,555.0
Education,M4W,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,435.0
Education,M4W,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,110.0
Education,M4W,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,30.0
Education,M4W,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,20.0
Education,M4W,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,315.0
Education,M4W,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,55.0
Education,M4W,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,10.0
Education,M4X,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,2265.0
Education,M4X,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,985.0
Education,M4X,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,1065.0
Education,M4X,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,210.0
Education,M4X,Total population 15 years and over,Total population 15 years and over,,,,,,16585.0
Education,M4X,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,1840.0
Education,M4X,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,3550.0
Education,M4X,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,1755.0
Education,M4X,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,205.0
Education,M4X,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,1215.0
Education,M4X,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,2320.0
Education,M4X,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,2440.0
Education,M4X,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,1325.0
Education,M4X,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,1115.0
Education,M4X,  University - With degree,Total population 15 years and over,  University - With degree,,,,,3260.0
Education,M4X,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,3400.0
Education,M4X,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,95.0
Education,M4X,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,315.0
Education,M4X,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,345.0
Education,M4X,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,360.0
Education,M4X,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,695.0
Education,M4X,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,120.0
Education,M4X,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,365.0
Education,M4X,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,630.0
Education,M4X,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,230.0
Education,M4X,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,195.0
Education,M4X,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,50.0
Education,M4X,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,3510.0
Education,M4X,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,245.0
Education,M4X,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,320.0
Education,M4X,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,425.0
Education,M4X,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,325.0
Education,M4X,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,935.0
Education,M4X,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,175.0
Education,M4X,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,35.0
Education,M4X,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,125.0
Education,M4X,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,810.0
Education,M4X,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,115.0
Education,M4X,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M4Y,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,2210.0
Education,M4Y,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,1055.0
Education,M4Y,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,940.0
Education,M4Y,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,215.0
Education,M4Y,Total population 15 years and over,Total population 15 years and over,,,,,,18235.0
Education,M4Y,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,580.0
Education,M4Y,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,1890.0
Education,M4Y,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,1810.0
Education,M4Y,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,245.0
Education,M4Y,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,1185.0
Education,M4Y,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,2950.0
Education,M4Y,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,2985.0
Education,M4Y,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,1695.0
Education,M4Y,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,1285.0
Education,M4Y,  University - With degree,Total population 15 years and over,  University - With degree,,,,,6600.0
Education,M4Y,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,6155.0
Education,M4Y,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,300.0
Education,M4Y,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,650.0
Education,M4Y,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,820.0
Education,M4Y,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,870.0
Education,M4Y,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,1185.0
Education,M4Y,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,295.0
Education,M4Y,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,560.0
Education,M4Y,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,570.0
Education,M4Y,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,395.0
Education,M4Y,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,495.0
Education,M4Y,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,10.0
Education,M4Y,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,4930.0
Education,M4Y,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,420.0
Education,M4Y,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,435.0
Education,M4Y,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,755.0
Education,M4Y,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,770.0
Education,M4Y,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,1220.0
Education,M4Y,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,240.0
Education,M4Y,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,100.0
Education,M4Y,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,120.0
Education,M4Y,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,695.0
Education,M4Y,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,180.0
Education,M4Y,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M5A,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,3870.0
Education,M5A,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,1530.0
Education,M5A,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,2030.0
Education,M5A,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,315.0
Education,M5A,Total population 15 years and over,Total population 15 years and over,,,,,,23705.0
Education,M5A,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,4035.0
Education,M5A,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,5885.0
Education,M5A,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,2355.0
Education,M5A,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,300.0
Education,M5A,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,1550.0
Education,M5A,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,2480.0
Education,M5A,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,2700.0
Education,M5A,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,1505.0
Education,M5A,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,1195.0
Education,M5A,  University - With degree,Total population 15 years and over,  University - With degree,,,,,4400.0
Education,M5A,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,4510.0
Education,M5A,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,160.0
Education,M5A,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,315.0
Education,M5A,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,525.0
Education,M5A,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,705.0
Education,M5A,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,835.0
Education,M5A,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,165.0
Education,M5A,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,350.0
Education,M5A,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,820.0
Education,M5A,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,195.0
Education,M5A,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,440.0
Education,M5A,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,15.0
Education,M5A,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,3865.0
Education,M5A,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,345.0
Education,M5A,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,415.0
Education,M5A,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,640.0
Education,M5A,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,550.0
Education,M5A,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,920.0
Education,M5A,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,120.0
Education,M5A,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,70.0
Education,M5A,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,140.0
Education,M5A,"  Health professions, sciences and technologies",Females with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,550.0
Education,M5A,  Mathematics and physical sciences,Females with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,100.0
Education,M5A,"  No specialization and all other, n.e.c.",Females with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,15.0
Education,M5B,"Total population 15 - 24 years, by school attendance","Total population 15 - 24 years, by school attendance",,,,,,965.0
Education,M5B,  Not attending school,"Total population 15 - 24 years, by school attendance",  Not attending school,,,,,295.0
Education,M5B,  Attending school full time,"Total population 15 - 24 years, by school attendance",  Attending school full time,,,,,555.0
Education,M5B,  Attending school part time,"Total population 15 - 24 years, by school attendance",  Attending school part time,,,,,120.0
Education,M5B,Total population 15 years and over,Total population 15 years and over,,,,,,5065.0
Education,M5B,"  Highest level of schooling, less than grade 9 (18)",Total population 15 years and over,"  Highest level of schooling, less than grade 9 (18)",,,,,420.0
Education,M5B,  Grades 9-13 - Without secondary certificate,Total population 15 years and over,  Grades 9-13 - Without secondary certificate,,,,,530.0
Education,M5B,  Grades 9-13 - With secondary certificate,Total population 15 years and over,  Grades 9-13 - With secondary certificate,,,,,445.0
Education,M5B,  Trades certificate or diploma,Total population 15 years and over,  Trades certificate or diploma,,,,,110.0
Education,M5B,  Other non-university - Without certificate (19),Total population 15 years and over,  Other non-university - Without certificate (19),,,,,300.0
Education,M5B,  Other non-university - With certificate (19) (20),Total population 15 years and over,  Other non-university - With certificate (19) (20),,,,,670.0
Education,M5B,  University - Without degree,Total population 15 years and over,  University - Without degree,,,,,960.0
Education,M5B,  University - Without certificate,Total population 15 years and over,  University - Without certificate,,,,,615.0
Education,M5B,  University - With certificate (20),Total population 15 years and over,  University - With certificate (20),,,,,345.0
Education,M5B,  University - With degree,Total population 15 years and over,  University - With degree,,,,,1625.0
Education,M5B,Males with postsecondary qualifications (21),Males with postsecondary qualifications (21),,,,,,1505.0
Education,M5B,"  Educational, recreational and counselling services",Males with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,25.0
Education,M5B,  Fine and applied arts,Males with postsecondary qualifications (21),  Fine and applied arts,,,,,100.0
Education,M5B,  Humanities and related fields,Males with postsecondary qualifications (21),  Humanities and related fields,,,,,195.0
Education,M5B,  Social sciences and related fields,Males with postsecondary qualifications (21),  Social sciences and related fields,,,,,175.0
Education,M5B,"  Commerce, management and business administration",Males with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,380.0
Education,M5B,  Agricultural and biological sciences/technologies,Males with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,60.0
Education,M5B,  Engineering and applied sciences,Males with postsecondary qualifications (21),  Engineering and applied sciences,,,,,120.0
Education,M5B,  Engineering and applied science techs. and trades,Males with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,165.0
Education,M5B,"  Health professions, sciences and technologies",Males with postsecondary qualifications (21),"  Health professions, sciences and technologies",,,,,110.0
Education,M5B,  Mathematics and physical sciences,Males with postsecondary qualifications (21),  Mathematics and physical sciences,,,,,175.0
Education,M5B,"  No specialization and all other, n.e.c.",Males with postsecondary qualifications (21),"  No specialization and all other, n.e.c.",,,,,0.0
Education,M5B,Females with postsecondary qualifications (21),Females with postsecondary qualifications (21),,,,,,1245.0
Education,M5B,"  Educational, recreational and counselling services",Females with postsecondary qualifications (21),"  Educational, recreational and counselling services",,,,,145.0
Education,M5B,  Fine and applied arts,Females with postsecondary qualifications (21),  Fine and applied arts,,,,,120.0
Education,M5B,  Humanities and related fields,Females with postsecondary qualifications (21),  Humanities and related fields,,,,,105.0
Education,M5B,  Social sciences and related fields,Females with postsecondary qualifications (21),  Social sciences and related fields,,,,,150.0
Education,M5B,"  Commerce, management and business administration",Females with postsecondary qualifications (21),"  Commerce, management and business administration",,,,,335.0
Education,M5B,  Agricultural and biological sciences/technologies,Females with postsecondary qualifications (21),  Agricultural and biological sciences/technologies,,,,,40.0
Education,M5B,  Engineering and applied sciences,Females with postsecondary qualifications (21),  Engineering and applied sciences,,,,,15.0
Education,M5B,  Engineering and applied science techs. and trades,Females with postsecondary qualifications (21),  Engineering and applied science techs. and trades,,,,,55.0
