Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Dwellings,M4W,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,70.0
Dwellings,M4W,Total number of private households,Total number of private households,,,,,,4600.0
Dwellings,M4W,Average number of persons per room,Average number of persons per room,,,,,,0.4
Dwellings,M4W,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,525.0
Dwellings,M4W,Average gross rent (28) $,Average gross rent (28) $,,,,,,1205.0
Dwellings,M4W,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,115.0
Dwellings,M4W,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,1465.0
Dwellings,M4W,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,1272.0
Dwellings,M4W,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,115.0
Dwellings,M4X,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,9425.0
Dwellings,M4X,  Owned,Total number of occupied private dwellings,  Owned,,,,,830.0
Dwellings,M4X,  Rented,Total number of occupied private dwellings,  Rented,,,,,8595.0
Dwellings,M4X,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M4X,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,90.0
Dwellings,M4X,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,350.0
Dwellings,M4X,  Row house,Total number of occupied private dwellings,  Row house,,,,,490.0
Dwellings,M4X,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,30.0
Dwellings,M4X,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,7625.0
Dwellings,M4X,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,810.0
Dwellings,M4X,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,30.0
Dwellings,M4X,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,10.0
Dwellings,M4X,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,9420.0
Dwellings,M4X,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,3.8
Dwellings,M4X,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,1.3
Dwellings,M4X,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,389105.0
Dwellings,M4X,Regular maintenance only,Regular maintenance only,,,,,,5325.0
Dwellings,M4X,Minor repairs,Minor repairs,,,,,,2990.0
Dwellings,M4X,Major repairs,Major repairs,,,,,,1105.0
Dwellings,M4X,"Before 1946, period of construction","Before 1946, period of construction",,,,,,1590.0
Dwellings,M4X,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,1005.0
Dwellings,M4X,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,4665.0
Dwellings,M4X,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,1560.0
Dwellings,M4X,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,495.0
Dwellings,M4X,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,105.0
Dwellings,M4X,Total number of private households,Total number of private households,,,,,,9420.0
Dwellings,M4X,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M4X,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,2675.0
Dwellings,M4X,Average gross rent (28) $,Average gross rent (28) $,,,,,,526.0
Dwellings,M4X,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,710.0
Dwellings,M4X,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,445.0
Dwellings,M4X,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,1417.0
Dwellings,M4X,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,60.0
Dwellings,M4Y,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,12395.0
Dwellings,M4Y,  Owned,Total number of occupied private dwellings,  Owned,,,,,1195.0
Dwellings,M4Y,  Rented,Total number of occupied private dwellings,  Rented,,,,,11200.0
Dwellings,M4Y,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M4Y,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,125.0
Dwellings,M4Y,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,55.0
Dwellings,M4Y,  Row house,Total number of occupied private dwellings,  Row house,,,,,205.0
Dwellings,M4Y,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,10.0
Dwellings,M4Y,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,10575.0
Dwellings,M4Y,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,1395.0
Dwellings,M4Y,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,20.0
Dwellings,M4Y,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M4Y,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,12395.0
Dwellings,M4Y,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,3.5
Dwellings,M4Y,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,1.1
Dwellings,M4Y,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,230184.0
Dwellings,M4Y,Regular maintenance only,Regular maintenance only,,,,,,8200.0
Dwellings,M4Y,Minor repairs,Minor repairs,,,,,,3015.0
Dwellings,M4Y,Major repairs,Major repairs,,,,,,1180.0
Dwellings,M4Y,"Before 1946, period of construction","Before 1946, period of construction",,,,,,1630.0
Dwellings,M4Y,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,2075.0
Dwellings,M4Y,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,3755.0
Dwellings,M4Y,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,2880.0
Dwellings,M4Y,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,615.0
Dwellings,M4Y,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,1435.0
Dwellings,M4Y,Total number of private households,Total number of private households,,,,,,12395.0
Dwellings,M4Y,Average number of persons per room,Average number of persons per room,,,,,,0.4
Dwellings,M4Y,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,2420.0
Dwellings,M4Y,Average gross rent (28) $,Average gross rent (28) $,,,,,,745.0
Dwellings,M4Y,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,640.0
Dwellings,M4Y,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,350.0
Dwellings,M4Y,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,1156.0
Dwellings,M4Y,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,55.0
Dwellings,M5A,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,12975.0
Dwellings,M5A,  Owned,Total number of occupied private dwellings,  Owned,,,,,1735.0
Dwellings,M5A,  Rented,Total number of occupied private dwellings,  Rented,,,,,11240.0
Dwellings,M5A,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M5A,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,210.0
Dwellings,M5A,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,485.0
Dwellings,M5A,  Row house,Total number of occupied private dwellings,  Row house,,,,,1595.0
Dwellings,M5A,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,30.0
Dwellings,M5A,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,7265.0
Dwellings,M5A,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,3310.0
Dwellings,M5A,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,80.0
Dwellings,M5A,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M5A,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,12975.0
Dwellings,M5A,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,4.1
Dwellings,M5A,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,1.6
Dwellings,M5A,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,300465.0
Dwellings,M5A,Regular maintenance only,Regular maintenance only,,,,,,9015.0
Dwellings,M5A,Minor repairs,Minor repairs,,,,,,2850.0
Dwellings,M5A,Major repairs,Major repairs,,,,,,1110.0
Dwellings,M5A,"Before 1946, period of construction","Before 1946, period of construction",,,,,,2605.0
Dwellings,M5A,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,2165.0
Dwellings,M5A,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,2300.0
Dwellings,M5A,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,3175.0
Dwellings,M5A,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,1730.0
Dwellings,M5A,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,1005.0
Dwellings,M5A,Total number of private households,Total number of private households,,,,,,12975.0
Dwellings,M5A,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M5A,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,4040.0
Dwellings,M5A,Average gross rent (28) $,Average gross rent (28) $,,,,,,523.0
Dwellings,M5A,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,1280.0
Dwellings,M5A,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,895.0
Dwellings,M5A,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,1486.0
Dwellings,M5A,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,265.0
Dwellings,M5B,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,2760.0
Dwellings,M5B,  Owned,Total number of occupied private dwellings,  Owned,,,,,500.0
Dwellings,M5B,  Rented,Total number of occupied private dwellings,  Rented,,,,,2255.0
Dwellings,M5B,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M5B,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,30.0
Dwellings,M5B,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,50.0
Dwellings,M5B,  Row house,Total number of occupied private dwellings,  Row house,,,,,185.0
Dwellings,M5B,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,40.0
Dwellings,M5B,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,2275.0
Dwellings,M5B,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,175.0
Dwellings,M5B,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,10.0
Dwellings,M5B,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M5B,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,2760.0
Dwellings,M5B,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,3.9
Dwellings,M5B,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,1.4
Dwellings,M5B,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,269736.0
Dwellings,M5B,Regular maintenance only,Regular maintenance only,,,,,,2085.0
Dwellings,M5B,Minor repairs,Minor repairs,,,,,,440.0
Dwellings,M5B,Major repairs,Major repairs,,,,,,235.0
Dwellings,M5B,"Before 1946, period of construction","Before 1946, period of construction",,,,,,310.0
Dwellings,M5B,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,100.0
Dwellings,M5B,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,510.0
Dwellings,M5B,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,840.0
Dwellings,M5B,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,720.0
Dwellings,M5B,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,275.0
Dwellings,M5B,Total number of private households,Total number of private households,,,,,,2760.0
Dwellings,M5B,Average number of persons per room,Average number of persons per room,,,,,,0.4
Dwellings,M5B,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,510.0
Dwellings,M5B,Average gross rent (28) $,Average gross rent (28) $,,,,,,879.0
Dwellings,M5B,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,130.0
Dwellings,M5B,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,220.0
Dwellings,M5B,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,1287.0
Dwellings,M5B,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,40.0
Dwellings,M5C,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,445.0
Dwellings,M5C,  Owned,Total number of occupied private dwellings,  Owned,,,,,120.0
Dwellings,M5C,  Rented,Total number of occupied private dwellings,  Rented,,,,,325.0
Dwellings,M5C,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M5C,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,15.0
Dwellings,M5C,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,0.0
Dwellings,M5C,  Row house,Total number of occupied private dwellings,  Row house,,,,,10.0
Dwellings,M5C,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,0.0
Dwellings,M5C,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,360.0
Dwellings,M5C,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,55.0
Dwellings,M5C,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M5C,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M5C,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,445.0
Dwellings,M5C,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,4.2
Dwellings,M5C,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,1.3
Dwellings,M5C,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,245487.0
Dwellings,M5C,Regular maintenance only,Regular maintenance only,,,,,,410.0
Dwellings,M5C,Minor repairs,Minor repairs,,,,,,35.0
Dwellings,M5C,Major repairs,Major repairs,,,,,,0.0
Dwellings,M5C,"Before 1946, period of construction","Before 1946, period of construction",,,,,,55.0
Dwellings,M5C,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,20.0
Dwellings,M5C,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,30.0
Dwellings,M5C,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,15.0
Dwellings,M5C,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,60.0
Dwellings,M5C,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,265.0
Dwellings,M5C,Total number of private households,Total number of private households,,,,,,445.0
Dwellings,M5C,Average number of persons per room,Average number of persons per room,,,,,,0.4
Dwellings,M5C,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,95.0
Dwellings,M5C,Average gross rent (28) $,Average gross rent (28) $,,,,,,1101.0
Dwellings,M5C,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,15.0
Dwellings,M5C,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,40.0
Dwellings,M5C,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,2285.0
Dwellings,M5C,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,15.0
Dwellings,M5E,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,1320.0
Dwellings,M5E,  Owned,Total number of occupied private dwellings,  Owned,,,,,380.0
Dwellings,M5E,  Rented,Total number of occupied private dwellings,  Rented,,,,,940.0
Dwellings,M5E,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M5E,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,0.0
Dwellings,M5E,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,0.0
Dwellings,M5E,  Row house,Total number of occupied private dwellings,  Row house,,,,,10.0
Dwellings,M5E,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,0.0
Dwellings,M5E,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,1295.0
Dwellings,M5E,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,0.0
Dwellings,M5E,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M5E,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M5E,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,1320.0
Dwellings,M5E,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,4.1
Dwellings,M5E,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,1.2
Dwellings,M5E,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,268824.0
Dwellings,M5E,Regular maintenance only,Regular maintenance only,,,,,,1245.0
Dwellings,M5E,Minor repairs,Minor repairs,,,,,,70.0
Dwellings,M5E,Major repairs,Major repairs,,,,,,0.0
Dwellings,M5E,"Before 1946, period of construction","Before 1946, period of construction",,,,,,10.0
Dwellings,M5E,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,0.0
Dwellings,M5E,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,25.0
Dwellings,M5E,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,115.0
Dwellings,M5E,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,390.0
Dwellings,M5E,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,770.0
Dwellings,M5E,Total number of private households,Total number of private households,,,,,,1320.0
Dwellings,M5E,Average number of persons per room,Average number of persons per room,,,,,,0.4
Dwellings,M5E,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,320.0
Dwellings,M5E,Average gross rent (28) $,Average gross rent (28) $,,,,,,1177.0
Dwellings,M5E,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,45.0
Dwellings,M5E,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,150.0
Dwellings,M5E,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,1652.0
Dwellings,M5E,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,40.0
Dwellings,M5G,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,1580.0
Dwellings,M5G,  Owned,Total number of occupied private dwellings,  Owned,,,,,280.0
Dwellings,M5G,  Rented,Total number of occupied private dwellings,  Rented,,,,,1295.0
Dwellings,M5G,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M5G,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,10.0
Dwellings,M5G,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,10.0
Dwellings,M5G,  Row house,Total number of occupied private dwellings,  Row house,,,,,10.0
Dwellings,M5G,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,0.0
Dwellings,M5G,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,1515.0
Dwellings,M5G,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,35.0
Dwellings,M5G,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M5G,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M5G,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,1580.0
Dwellings,M5G,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,4.1
Dwellings,M5G,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,1.3
Dwellings,M5G,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,234871.0
Dwellings,M5G,Regular maintenance only,Regular maintenance only,,,,,,1400.0
Dwellings,M5G,Minor repairs,Minor repairs,,,,,,150.0
Dwellings,M5G,Major repairs,Major repairs,,,,,,30.0
Dwellings,M5G,"Before 1946, period of construction","Before 1946, period of construction",,,,,,40.0
Dwellings,M5G,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,30.0
Dwellings,M5G,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,65.0
Dwellings,M5G,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,245.0
Dwellings,M5G,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,290.0
Dwellings,M5G,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,915.0
Dwellings,M5G,Total number of private households,Total number of private households,,,,,,1580.0
Dwellings,M5G,Average number of persons per room,Average number of persons per room,,,,,,0.4
Dwellings,M5G,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,475.0
Dwellings,M5G,Average gross rent (28) $,Average gross rent (28) $,,,,,,862.0
Dwellings,M5G,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,140.0
Dwellings,M5G,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,140.0
Dwellings,M5G,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,1123.0
Dwellings,M5G,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,35.0
Dwellings,M5H,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,125.0
Dwellings,M5H,  Owned,Total number of occupied private dwellings,  Owned,,,,,40.0
Dwellings,M5H,  Rented,Total number of occupied private dwellings,  Rented,,,,,85.0
Dwellings,M5H,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M5H,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,40.0
Dwellings,M5H,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,0.0
Dwellings,M5H,  Row house,Total number of occupied private dwellings,  Row house,,,,,20.0
Dwellings,M5H,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,0.0
Dwellings,M5H,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,50.0
Dwellings,M5H,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,10.0
Dwellings,M5H,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,10.0
Dwellings,M5H,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M5H,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,130.0
Dwellings,M5H,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,4.9
Dwellings,M5H,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,1.9
Dwellings,M5H,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,306130.0
Dwellings,M5H,Regular maintenance only,Regular maintenance only,,,,,,95.0
Dwellings,M5H,Minor repairs,Minor repairs,,,,,,20.0
Dwellings,M5H,Major repairs,Major repairs,,,,,,10.0
Dwellings,M5H,"Before 1946, period of construction","Before 1946, period of construction",,,,,,30.0
Dwellings,M5H,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,10.0
Dwellings,M5H,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,45.0
Dwellings,M5H,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,15.0
Dwellings,M5H,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,0.0
Dwellings,M5H,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,20.0
Dwellings,M5H,Total number of private households,Total number of private households,,,,,,130.0
Dwellings,M5H,Average number of persons per room,Average number of persons per room,,,,,,0.5
Dwellings,M5H,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,35.0
Dwellings,M5H,Average gross rent (28) $,Average gross rent (28) $,,,,,,768.0
Dwellings,M5H,Gross rent >= 30% of household income (29),Gross rent >= 30% of household income (29),,,,,,10.0
Dwellings,M5H,Owner one-family households without additional persons,Owner one-family households without additional persons,,,,,,25.0
Dwellings,M5H,Average major payments for owners (26) $,Average major payments for owners (26) $,,,,,,660.0
Dwellings,M5H,Owner's major payments >= 30% of household income (30),Owner's major payments >= 30% of household income (30),,,,,,0.0
Dwellings,M5J,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,2785.0
Dwellings,M5J,  Owned,Total number of occupied private dwellings,  Owned,,,,,1130.0
Dwellings,M5J,  Rented,Total number of occupied private dwellings,  Rented,,,,,1655.0
Dwellings,M5J,  Band housing (ii),Total number of occupied private dwellings,  Band housing (ii),,,,,0.0
Dwellings,M5J,  Single-detached house,Total number of occupied private dwellings,  Single-detached house,,,,,275.0
Dwellings,M5J,  Semi-detached house,Total number of occupied private dwellings,  Semi-detached house,,,,,0.0
Dwellings,M5J,  Row house,Total number of occupied private dwellings,  Row house,,,,,0.0
Dwellings,M5J,"  Apartment, detached duplex",Total number of occupied private dwellings,"  Apartment, detached duplex",,,,,10.0
Dwellings,M5J,"  Apartment building, five or more storeys",Total number of occupied private dwellings,"  Apartment building, five or more storeys",,,,,2470.0
Dwellings,M5J,"  Apartment building, less than five storeys",Total number of occupied private dwellings,"  Apartment building, less than five storeys",,,,,25.0
Dwellings,M5J,  Other single attached house,Total number of occupied private dwellings,  Other single attached house,,,,,0.0
Dwellings,M5J,  Movable dwelling (iii),Total number of occupied private dwellings,  Movable dwelling (iii),,,,,0.0
Dwellings,M5J,Total number of occupied private dwellings,Total number of occupied private dwellings,,,,,,2785.0
Dwellings,M5J,Average number of rooms per dwelling,Average number of rooms per dwelling,,,,,,4.3
Dwellings,M5J,Average number of bedrooms per dwelling,Average number of bedrooms per dwelling,,,,,,1.4
Dwellings,M5J,Average value of dwelling (26) $,Average value of dwelling (26) $,,,,,,293824.0
Dwellings,M5J,Regular maintenance only,Regular maintenance only,,,,,,2435.0
Dwellings,M5J,Minor repairs,Minor repairs,,,,,,230.0
Dwellings,M5J,Major repairs,Major repairs,,,,,,120.0
Dwellings,M5J,"Before 1946, period of construction","Before 1946, period of construction",,,,,,170.0
Dwellings,M5J,"1946 - 1960, period of construction","1946 - 1960, period of construction",,,,,,105.0
Dwellings,M5J,"1961 - 1970, period of construction","1961 - 1970, period of construction",,,,,,55.0
Dwellings,M5J,"1971 - 1980, period of construction","1971 - 1980, period of construction",,,,,,740.0
Dwellings,M5J,"1981 - 1985, period of construction","1981 - 1985, period of construction",,,,,,265.0
Dwellings,M5J,"1986 - 1991, period of construction (27)","1986 - 1991, period of construction (27)",,,,,,1455.0
Dwellings,M5J,Total number of private households,Total number of private households,,,,,,2785.0
Dwellings,M5J,Average number of persons per room,Average number of persons per room,,,,,,0.4
Dwellings,M5J,Tenant one-family households without additional persons,Tenant one-family households without additional persons,,,,,,605.0
