Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Age and gender,M4N,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,320.0
Age and gender,M4N,"   Female, total",Total population (i),"   Female, total",,,,,7570.0
Age and gender,M4N,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,290.0
Age and gender,M4N,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,410.0
Age and gender,M4N,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,330.0
Age and gender,M4N,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,415.0
Age and gender,M4N,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,530.0
Age and gender,M4N,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,620.0
Age and gender,M4N,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,605.0
Age and gender,M4N,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,475.0
Age and gender,M4N,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,740.0
Age and gender,M4N,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,575.0
Age and gender,M4N,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,415.0
Age and gender,M4N,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,340.0
Age and gender,M4N,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,385.0
Age and gender,M4N,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,750.0
Age and gender,M4N,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,685.0
Age and gender,M4P,Total population (i),Total population (i),,,,,,14470.0
Age and gender,M4P,"  Male, Total",Total population (i),"  Male, Total",,,,,5940.0
Age and gender,M4P,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,235.0
Age and gender,M4P,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,125.0
Age and gender,M4P,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,140.0
Age and gender,M4P,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,175.0
Age and gender,M4P,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,330.0
Age and gender,M4P,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1130.0
Age and gender,M4P,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,835.0
Age and gender,M4P,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,635.0
Age and gender,M4P,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,530.0
Age and gender,M4P,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,385.0
Age and gender,M4P,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,315.0
Age and gender,M4P,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,225.0
Age and gender,M4P,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,215.0
Age and gender,M4P,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,390.0
Age and gender,M4P,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,285.0
Age and gender,M4P,"   Female, total",Total population (i),"   Female, total",,,,,8525.0
Age and gender,M4P,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,225.0
Age and gender,M4P,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,130.0
Age and gender,M4P,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,160.0
Age and gender,M4P,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,165.0
Age and gender,M4P,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,635.0
Age and gender,M4P,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1335.0
Age and gender,M4P,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1060.0
Age and gender,M4P,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,835.0
Age and gender,M4P,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,670.0
Age and gender,M4P,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,605.0
Age and gender,M4P,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,380.0
Age and gender,M4P,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,335.0
Age and gender,M4P,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,335.0
Age and gender,M4P,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,855.0
Age and gender,M4P,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,805.0
Age and gender,M4R,Total population (i),Total population (i),,,,,,10170.0
Age and gender,M4R,"  Male, Total",Total population (i),"  Male, Total",,,,,4590.0
Age and gender,M4R,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,290.0
Age and gender,M4R,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,240.0
Age and gender,M4R,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,260.0
Age and gender,M4R,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,245.0
Age and gender,M4R,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,310.0
Age and gender,M4R,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,430.0
Age and gender,M4R,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,400.0
Age and gender,M4R,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,475.0
Age and gender,M4R,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,455.0
Age and gender,M4R,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,295.0
Age and gender,M4R,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,280.0
Age and gender,M4R,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,255.0
Age and gender,M4R,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,215.0
Age and gender,M4R,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,270.0
Age and gender,M4R,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,180.0
Age and gender,M4R,"   Female, total",Total population (i),"   Female, total",,,,,5580.0
Age and gender,M4R,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,255.0
Age and gender,M4R,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,250.0
Age and gender,M4R,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,260.0
Age and gender,M4R,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,180.0
Age and gender,M4R,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,400.0
Age and gender,M4R,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,620.0
Age and gender,M4R,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,605.0
Age and gender,M4R,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,485.0
Age and gender,M4R,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,540.0
Age and gender,M4R,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,400.0
Age and gender,M4R,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,290.0
Age and gender,M4R,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,270.0
Age and gender,M4R,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,295.0
Age and gender,M4R,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,305.0
Age and gender,M4R,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,430.0
Age and gender,M4S,Total population (i),Total population (i),,,,,,18015.0
Age and gender,M4S,"  Male, Total",Total population (i),"  Male, Total",,,,,7930.0
Age and gender,M4S,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,425.0
Age and gender,M4S,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,325.0
Age and gender,M4S,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,210.0
Age and gender,M4S,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,230.0
Age and gender,M4S,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,520.0
Age and gender,M4S,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1205.0
Age and gender,M4S,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1215.0
Age and gender,M4S,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,825.0
Age and gender,M4S,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,690.0
Age and gender,M4S,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,625.0
Age and gender,M4S,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,370.0
Age and gender,M4S,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,345.0
Age and gender,M4S,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,295.0
Age and gender,M4S,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,400.0
Age and gender,M4S,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,265.0
Age and gender,M4S,"   Female, total",Total population (i),"   Female, total",,,,,10085.0
Age and gender,M4S,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,465.0
Age and gender,M4S,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,265.0
Age and gender,M4S,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,185.0
Age and gender,M4S,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,265.0
Age and gender,M4S,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,540.0
Age and gender,M4S,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1545.0
Age and gender,M4S,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1265.0
Age and gender,M4S,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1175.0
Age and gender,M4S,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,870.0
Age and gender,M4S,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,625.0
Age and gender,M4S,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,450.0
Age and gender,M4S,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,470.0
Age and gender,M4S,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,365.0
Age and gender,M4S,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,795.0
Age and gender,M4S,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,810.0
Age and gender,M4T,Total population (i),Total population (i),,,,,,9225.0
Age and gender,M4T,"  Male, Total",Total population (i),"  Male, Total",,,,,4005.0
Age and gender,M4T,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,170.0
Age and gender,M4T,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,230.0
Age and gender,M4T,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,180.0
Age and gender,M4T,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,185.0
Age and gender,M4T,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,310.0
Age and gender,M4T,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,380.0
Age and gender,M4T,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,280.0
Age and gender,M4T,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,305.0
Age and gender,M4T,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,360.0
Age and gender,M4T,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,350.0
Age and gender,M4T,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,280.0
Age and gender,M4T,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,220.0
Age and gender,M4T,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,230.0
Age and gender,M4T,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,300.0
Age and gender,M4T,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,225.0
Age and gender,M4T,"   Female, total",Total population (i),"   Female, total",,,,,5215.0
Age and gender,M4T,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,180.0
Age and gender,M4T,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,185.0
Age and gender,M4T,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,170.0
Age and gender,M4T,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,180.0
Age and gender,M4T,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,315.0
Age and gender,M4T,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,470.0
Age and gender,M4T,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,500.0
Age and gender,M4T,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,525.0
Age and gender,M4T,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,520.0
Age and gender,M4T,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,365.0
Age and gender,M4T,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,300.0
Age and gender,M4T,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,270.0
Age and gender,M4T,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,295.0
Age and gender,M4T,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,460.0
Age and gender,M4T,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,475.0
Age and gender,M4V,Total population (i),Total population (i),,,,,,15290.0
Age and gender,M4V,"  Male, Total",Total population (i),"  Male, Total",,,,,6790.0
Age and gender,M4V,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,260.0
Age and gender,M4V,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,185.0
Age and gender,M4V,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,160.0
Age and gender,M4V,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,385.0
Age and gender,M4V,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,465.0
Age and gender,M4V,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,965.0
Age and gender,M4V,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,680.0
Age and gender,M4V,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,550.0
Age and gender,M4V,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,470.0
Age and gender,M4V,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,520.0
Age and gender,M4V,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,490.0
Age and gender,M4V,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,335.0
Age and gender,M4V,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,360.0
Age and gender,M4V,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,545.0
Age and gender,M4V,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,425.0
Age and gender,M4V,"   Female, total",Total population (i),"   Female, total",,,,,8495.0
Age and gender,M4V,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,260.0
Age and gender,M4V,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,250.0
Age and gender,M4V,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,155.0
Age and gender,M4V,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,230.0
Age and gender,M4V,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,585.0
Age and gender,M4V,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1115.0
Age and gender,M4V,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,825.0
Age and gender,M4V,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,645.0
Age and gender,M4V,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,780.0
Age and gender,M4V,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,555.0
Age and gender,M4V,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,550.0
Age and gender,M4V,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,415.0
Age and gender,M4V,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,450.0
Age and gender,M4V,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,750.0
Age and gender,M4V,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,940.0
Age and gender,M4W,Total population (i),Total population (i),,,,,,10095.0
Age and gender,M4W,"  Male, Total",Total population (i),"  Male, Total",,,,,4690.0
Age and gender,M4W,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,215.0
Age and gender,M4W,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,210.0
Age and gender,M4W,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,185.0
Age and gender,M4W,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,300.0
Age and gender,M4W,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,285.0
Age and gender,M4W,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,445.0
Age and gender,M4W,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,365.0
Age and gender,M4W,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,275.0
Age and gender,M4W,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,370.0
Age and gender,M4W,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,430.0
Age and gender,M4W,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,330.0
Age and gender,M4W,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,335.0
Age and gender,M4W,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,285.0
Age and gender,M4W,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,395.0
Age and gender,M4W,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,265.0
Age and gender,M4W,"   Female, total",Total population (i),"   Female, total",,,,,5405.0
Age and gender,M4W,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,135.0
Age and gender,M4W,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,170.0
Age and gender,M4W,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,260.0
Age and gender,M4W,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,250.0
Age and gender,M4W,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,385.0
Age and gender,M4W,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,405.0
Age and gender,M4W,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,380.0
Age and gender,M4W,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,390.0
Age and gender,M4W,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,445.0
Age and gender,M4W,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,535.0
Age and gender,M4W,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,330.0
Age and gender,M4W,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,320.0
Age and gender,M4W,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,420.0
Age and gender,M4W,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,520.0
Age and gender,M4W,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,455.0
Age and gender,M4X,Total population (i),Total population (i),,,,,,19040.0
Age and gender,M4X,"  Male, Total",Total population (i),"  Male, Total",,,,,9540.0
Age and gender,M4X,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,615.0
Age and gender,M4X,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,315.0
Age and gender,M4X,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,315.0
Age and gender,M4X,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,295.0
Age and gender,M4X,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,765.0
Age and gender,M4X,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1550.0
Age and gender,M4X,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1340.0
Age and gender,M4X,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1025.0
Age and gender,M4X,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,815.0
Age and gender,M4X,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,585.0
Age and gender,M4X,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,405.0
Age and gender,M4X,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,305.0
Age and gender,M4X,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,405.0
Age and gender,M4X,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,490.0
Age and gender,M4X,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,305.0
Age and gender,M4X,"   Female, total",Total population (i),"   Female, total",,,,,9500.0
Age and gender,M4X,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,530.0
Age and gender,M4X,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,430.0
Age and gender,M4X,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,245.0
Age and gender,M4X,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,330.0
Age and gender,M4X,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,875.0
Age and gender,M4X,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1110.0
Age and gender,M4X,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1265.0
Age and gender,M4X,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,850.0
Age and gender,M4X,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,720.0
Age and gender,M4X,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,665.0
Age and gender,M4X,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,465.0
Age and gender,M4X,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,420.0
Age and gender,M4X,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,345.0
Age and gender,M4X,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,735.0
Age and gender,M4X,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,505.0
Age and gender,M4Y,Total population (i),Total population (i),,,,,,19335.0
Age and gender,M4Y,"  Male, Total",Total population (i),"  Male, Total",,,,,10665.0
Age and gender,M4Y,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,340.0
Age and gender,M4Y,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,165.0
Age and gender,M4Y,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,100.0
Age and gender,M4Y,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,180.0
Age and gender,M4Y,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,815.0
Age and gender,M4Y,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,2280.0
Age and gender,M4Y,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1875.0
Age and gender,M4Y,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1410.0
Age and gender,M4Y,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,1020.0
Age and gender,M4Y,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,570.0
Age and gender,M4Y,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,475.0
Age and gender,M4Y,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,510.0
Age and gender,M4Y,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,375.0
Age and gender,M4Y,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,405.0
Age and gender,M4Y,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,160.0
Age and gender,M4Y,"   Female, total",Total population (i),"   Female, total",,,,,8670.0
Age and gender,M4Y,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,260.0
Age and gender,M4Y,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,130.0
Age and gender,M4Y,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,110.0
Age and gender,M4Y,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,190.0
Age and gender,M4Y,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,1020.0
Age and gender,M4Y,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1650.0
Age and gender,M4Y,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1205.0
Age and gender,M4Y,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,880.0
Age and gender,M4Y,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,640.0
Age and gender,M4Y,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,555.0
Age and gender,M4Y,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,385.0
Age and gender,M4Y,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,345.0
Age and gender,M4Y,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,350.0
Age and gender,M4Y,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,600.0
Age and gender,M4Y,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,345.0
